dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids
25/04/2024,7FNLTUju76j0IioaOkYH64,kenneth brother,14936,15,2060,new orleans rap,2017,2024,20,1,Fresh Finds Hip-Hop,"30zJ1h4ZvUNsCqLqKek4iL, 30zJ1h4ZvUNsCqLqKek4iL"
25/04/2024,7FNnA9vBm6EKceENgCGRMb,anitta,30733164,77,12350667,"funk pop, funk rj, pagode baiano, pop, pop nacional",2013,2024,20,3,Hallyu Boy Bands,"6uTPA1xlcsk6dbchB2dhzl, 6uTPA1xlcsk6dbchB2dhzl"
25/04/2024,7GmjP8u0uwwAwBt3e3tmdS,408 darwin,280548,41,29092, rap ,2022,2024,20,1,Fresh Finds Hip-Hop,"1mmhQcuoaD8e4UUjxeN7C7, 0Wd9CVoO7y9wnDorEg9Gml, 5RZAEcZ8G4fLkR11MbB8P0, 1mmhQcuoaD8e4UUjxeN7C7, 1mmhQcuoaD8e4UUjxeN7C7, 0Wd9CVoO7y9wnDorEg9Gml, 5RZAEcZ8G4fLkR11MbB8P0, 1mmhQcuoaD8e4UUjxeN7C7"
25/04/2024,7HY1ISUuRotG01FVu0PKWh,mynameisntjmack,353113,41,16639,chill abstract hip hop,2019,2024,20,2,Fresh Finds Hip-Hop,"62zGQLfgceKrMSPmttZmkA, 4a0FB9DqWyo5Bqe7rDteya, 62zGQLfgceKrMSPmttZmkA, 4a0FB9DqWyo5Bqe7rDteya"
25/04/2024,7HkRWn9KQavVjW2lCTGi3K,pyrex pryce,33426,24,16016,indie hip hop,2020,2024,20,1,Fresh Finds Hip-Hop,"6pZMDwkmvrqt2ubqpLGRQy, 6pZMDwkmvrqt2ubqpLGRQy"
25/04/2024,7I2JG3CcPawkeQPE7uypHJ,hbz,3829755,65,324000,"hypertechno, melbourne bounce international",2021,2024,20,4,Main Stage,"4lArhqEySHQwMKkWkPXQEK, 4lArhqEySHQwMKkWkPXQEK"
25/04/2024,7IWshUcKfJyDWrbiF2XT8J,kid milli,211387,45,176340,"k-rap, korean underground rap",2017,2024,20,9,KrOWN,"1RomIFRvHC7GI484Mwpusl, 1RomIFRvHC7GI484Mwpusl"
25/04/2024,7Iew8GtdYcaznLxIJpJxeS,the suitcase junket,93863,29,15579,"deep new americana, new england americana, one-person band, western mass indie",2010,2020,18,1,Blues & Roots Rock,"4z0wfXLJT9YMplnRBzs2Rv, 4z0wfXLJT9YMplnRBzs2Rv"
25/04/2024,7IfculRW2WXyzNQ8djX8WX,erykah badu,4444468,65,2858897,"afrofuturism, alternative r&b, neo soul, r&b",1996,2019,19,5,Gold School,"4pdLZsxq0y5oJDb6Cxlokw, 4pdLZsxq0y5oJDb6Cxlokw"
25/04/2024,7IrDIIq3j04exsiF3Z7CPg,beenzino,186566,48,260545,"k-rap, korean r&b",2011,2023,18,1,KrOWN,"4slPMG63XcpWAOjUx8Ip8d, 4slPMG63XcpWAOjUx8Ip8d"
25/04/2024,7JQn9DfFTtsFTg2dFc75jM,princess superstar,6312581,62,16454,electroclash,1996,2024,20,2,Main Stage,"6aytAfb9zenqKAvbVomkU8, 6aytAfb9zenqKAvbVomkU8"
25/04/2024,7Js6Lde8thlIHXggv2SCBz,europe,6733863,61,1524968,"album rock, glam metal, hard rock, rock, swedish hard rock, swedish melodic rock",1983,2023,19,4,Rock Party,"3MrRksHupTVEQ7YbA0FsZK, 3MrRksHupTVEQ7YbA0FsZK"
25/04/2024,7KAGJwWQQui8b0uqwXRkSr,gestört aber geil,1699046,55,477928,"german dance, german pop",2017,2024,20,2,Main Stage,"2OgXqA5XJcrc5duK7nF3qd, 2OgXqA5XJcrc5duK7nF3qd"
25/04/2024,7Ln80lUS6He07XvHI8qqHH,arctic monkeys,50620787,83,24299279,"garage rock, modern rock, permanent wave, rock, sheffield indie",2006,2022,20,2,Rock Party,"2AT8iROs4FQueDv2c8q2KE, 3DQVgcqaP3iSMbaKsd57l5, 2AT8iROs4FQueDv2c8q2KE, 3DQVgcqaP3iSMbaKsd57l5"
25/04/2024,7MWT3sTDz6GemZla4Y5oCk,gist,102832,45,26671,k-rap,2019,2024,20,1,KrOWN,"2jkvI5zv8yDQKReAlyMj2t, 2jkvI5zv8yDQKReAlyMj2t"
25/04/2024,7MhMgCo0Bl0Kukl93PZbYS,blur,11591285,67,3271570,"alternative rock, britpop, madchester, permanent wave, rock",1993,2023,20,14,Throwback Thursday,"5OS6hw3tFeWUiT3NPQyUM8, 3R9bx0Y0yBLZqEvbhF7aV2, 1FTSo4v6BOZH9QxKc3MbVM, 1FTSo4v6BOZH9QxKc3MbVM, 5OS6hw3tFeWUiT3NPQyUM8, 3R9bx0Y0yBLZqEvbhF7aV2, 1FTSo4v6BOZH9QxKc3MbVM, 1FTSo4v6BOZH9QxKc3MbVM"
25/04/2024,7MxGWmiAbqjNOGmj23wbWf,sasha keable,113041,37,30258,uk contemporary r&b,2018,2024,14,1,Fresh Finds,"5jIPK0iZ3wzCHWsEze021Z, 5jIPK0iZ3wzCHWsEze021Z"
25/04/2024,7b85ve82Sh36a3UAx74wut,twisted sister,4256112,58,2605216,"album rock, glam metal, hard rock, metal, rock",1982,2021,17,2,Rock Party,"1hlveB9M6ijHZRbzZ2teyh, 1hlveB9M6ijHZRbzZ2teyh"
25/04/2024,7bWYN0sHvyH7yv1uefX07U,jukjae,279140,41,99407,korean pop,2014,2024,20,1,v o K a l,"0DXnSV98JM6bwf4fWiUyKb, 0DXnSV98JM6bwf4fWiUyKb"
25/04/2024,7bmYpVgQub656uNTu6qGNQ,hwasa,3539713,59,4942330,"k-pop, korean talent show",2017,2023,15,3,v o K a l,"3MUmPh3UxWs9p25e6B3M7N, 3MUmPh3UxWs9p25e6B3M7N"
25/04/2024,7bu3H8JO7d0UbMoVzbo70s,the cure,18095817,73,5330734,"new wave, permanent wave, rock, uk post-punk",1984,2022,20,27,Rock Party,"4NnWuGQujzWUEg0uZokO5M, 263aNAQCeFSWipk896byo6, 4NnWuGQujzWUEg0uZokO5M, 263aNAQCeFSWipk896byo6"
25/04/2024,7cEaNXXTHx3LokbjUUyHal,big naughty,815951,53,368624,k-pop ballad,2022,2023,20,1,KrOWN,"77GfQKz4WzULTEoLL286cT, 25QGSFaB28MnIp7CIX1Nkk, 77GfQKz4WzULTEoLL286cT, 25QGSFaB28MnIp7CIX1Nkk"
25/04/2024,7cVZApDoQZpS447nHTsNqu,leehi,4055384,63,1720642,k-pop,2012,2024,18,1,v o K a l,"0JL7DoEqAUcOntWmBuOSdh, 2Qp3RHSP5f9csqFhhFgPrC, 0JL7DoEqAUcOntWmBuOSdh, 2Qp3RHSP5f9csqFhhFgPrC"
25/04/2024,7cYFopPCh8aSpBHANLgLaV,lim jae beum,99455,34,55349,"korean ost, korean pop",1991,2022,20,2,v o K a l,"3cgDEWthQdpLcTTeWMV0VB, 1wjeOAasitMZuBLt2PE1YM, 2yY6cliPDD0lyXgebWzhrr, 0cnx6iVwTUVLLnaTJKsZy2, 3cgDEWthQdpLcTTeWMV0VB, 1wjeOAasitMZuBLt2PE1YM, 2yY6cliPDD0lyXgebWzhrr, 0cnx6iVwTUVLLnaTJKsZy2"
25/04/2024,7d10VF1J4LqW7vrpPOngzm,larkin poe,264981,43,239952,"modern blues, modern blues rock",2013,2023,20,3,Blues & Roots Rock,"2IbB995oiJcMJXTfkMHioG, 7Bu4ET2R5zKAeqM68l3Oqk, 2IbB995oiJcMJXTfkMHioG, 7Bu4ET2R5zKAeqM68l3Oqk"
25/04/2024,7dGJo4pcD2V6oG8kP0tJRR,eminem,67328365,87,83193688,"detroit hip hop, hip hop, rap",1999,2023,20,1,Gold School,"0Fv6CfegUbD5Egs0dj8CVB, 2iW8D4Vdy8lrOEBkYEJOzd, 3zXGMmgIygV00eFxyqmbeO, 0Fv6CfegUbD5Egs0dj8CVB, 2iW8D4Vdy8lrOEBkYEJOzd, 3zXGMmgIygV00eFxyqmbeO"
25/04/2024,7ebBg3BuRFa2satTcY8whC,billy lemos,500120,43,54761,bedroom pop,2019,2024,20,1,Fresh Finds Hip-Hop,"61IrD4hmjsM5myqBWmeZc7, 61IrD4hmjsM5myqBWmeZc7"
25/04/2024,7eehGkMnqCS6Hp7HJIXH9e,crystal rock,1949199,56,20565,"hypertechno, slap house",2023,2024,20,2,Main Stage,"5ybpVGn3epiwjD9CdaJyqm, 5ybpVGn3epiwjD9CdaJyqm"
25/04/2024,7fgL4SG4e92nmJ3GuTpz58,def.,90984,41,148310, pop ,2021,2022,4,1,v o K a l,"7AOtWjLx5SaKVVGzberZ7i, 7AOtWjLx5SaKVVGzberZ7i"
25/04/2024,7gP3bB2nilZXLfPHJhMdvc,foster the people,19422982,69,3726828,"indietronica, modern alternative rock, modern rock, rock",2011,2021,20,1,Rock Party,"7w87IxuO7BDcJ3YUqCyMTT, 7w87IxuO7BDcJ3YUqCyMTT"
25/04/2024,7guDJrEfX3qb6FEbdPA5qi,stevie wonder,19256031,72,6372227,"motown, soul",1969,2005,20,12,Blues & Roots Rock,"4bGTNdEbmrDlvqYJKRKJxR, 4bGTNdEbmrDlvqYJKRKJxR"
25/04/2024,7hJcb9fa4alzcOq3EaNPoG,snoop dogg,28851369,79,11479692,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",2011,2023,20,22,Gold School,"39QBkWKnap8wRSW4WB9OK0, 0eO8MW9YSTK3CjdaTYKlhF, 5Tbpp3OLLClPJF8t1DmrFD, 3g1mP8c79KbkWDhED5tyKZ, 39QBkWKnap8wRSW4WB9OK0, 0eO8MW9YSTK3CjdaTYKlhF, 5Tbpp3OLLClPJF8t1DmrFD, 3g1mP8c79KbkWDhED5tyKZ"
25/04/2024,7iKgSlIINjat3bsCYiNMYX,ebk jaaybo,492129,58,166547,cali rap,2021,2024,20,1,Fresh Finds Hip-Hop,"7Mg5CBO37Rifk2RyDJ8fzd, 7oxvFIDtNVZwekhYPqqVnw, 7Mg5CBO37Rifk2RyDJ8fzd, 7oxvFIDtNVZwekhYPqqVnw"
25/04/2024,7ieMQQDR0bdBPz572mtxwS,bobby,359002,47,884910,k-pop,2014,2024,13,2,KrOWN,"31uX7zezKOuaxhgr8mUFMB, 7cvtsCXaLRyBmDgrtDCfxa, 31uX7zezKOuaxhgr8mUFMB, 7cvtsCXaLRyBmDgrtDCfxa"
25/04/2024,7jFUYMpMUBDL4JQtMZ5ilc,sung si kyung,549615,48,250090,korean pop,2001,2023,20,2,v o K a l,"2Qp3RHSP5f9csqFhhFgPrC, 1nS7nL6Kyh8p0DOglJTdfD, 5rfOHC8IMqyvqAi4TUrnsn, 2Qp3RHSP5f9csqFhhFgPrC, 1nS7nL6Kyh8p0DOglJTdfD, 5rfOHC8IMqyvqAi4TUrnsn"
25/04/2024,7jdFEYD2LTYjfwxOdlVjmc,kaleo,15206461,68,1748483,"icelandic indie, icelandic rock, modern alternative rock",2015,2024,14,1,Blues & Roots Rock,"5Xx8krVxg1pRy6CXieB7FS, 5Xx8krVxg1pRy6CXieB7FS"
25/04/2024,7jy3rLJdDQY21OgRLCZ9sD,foo fighters,22946291,75,11602736,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",1995,2023,20,1,Rock Party,"5FZxsHWIvUsmSK1IAvm2pp, 6tsojOQ5wHaIjKqIryLZK6, 44wXefe8WB9Fd6xwtmAwbR, 5FZxsHWIvUsmSK1IAvm2pp, 6tsojOQ5wHaIjKqIryLZK6, 44wXefe8WB9Fd6xwtmAwbR"
25/04/2024,7kK5badbqOjd8WlT2XWMeM,bella shmurda,1935817,59,1205774,"afrobeats, nigerian pop",2020,2024,20,1,Fresh Finds Hip-Hop,"2ITJKfLesLib9xo0hWVT1V, 2ITJKfLesLib9xo0hWVT1V"
25/04/2024,7l8rOFwZFQ3G0sgZ7gjGng,jung seung hwan,910522,49,249596,korean pop,2018,2023,20,2,v o K a l,"3Yzlsk9g1zqWZUeI5oq1BN, 3Yzlsk9g1zqWZUeI5oq1BN"
25/04/2024,7mnBLXK823vNxN3UWB7Gfz,the black keys,13220231,72,3936730,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock, roots rock",2002,2024,20,6,Blues & Roots Rock,"7DHlJLCXFlny3WhjnEL9qY, 0dgAZ1j5irH1FlA5WrpHW4, 5G1sTBGbZT5o4PNRc75RKI, 7DHlJLCXFlny3WhjnEL9qY, 0dgAZ1j5irH1FlA5WrpHW4, 5G1sTBGbZT5o4PNRc75RKI"
25/04/2024,7nDsS0l5ZAzMedVRKPP8F1,ella henderson,16139705,70,1602328,"dance pop, pop dance, talent show, uk pop",2015,2024,20,2,Main Stage,"5Jpz4nv8nA6FIYO5gEyQa2, 5Jpz4nv8nA6FIYO5gEyQa2"
25/04/2024,7nqOGRxlXj7N2JYbgNEjYH,seventeen,6341689,76,11218063,"k-pop, k-pop boy group",2016,2024,20,2,Hallyu Boy Bands,"4MTNimMDRyFZv37Thcktwa, 6I2tqFhk8tq69iursYxuxd, 6LnEoRQKMcaFTR5UvaKuBy, 1Rrj7KyS2R6SP9CQMDJW1w, 3QwiidVHfeE9y5jl4n2MTC, 4MTNimMDRyFZv37Thcktwa, 6I2tqFhk8tq69iursYxuxd, 6LnEoRQKMcaFTR5UvaKuBy, 1Rrj7KyS2R6SP9CQMDJW1w, 3QwiidVHfeE9y5jl4n2MTC"
25/04/2024,7oPftvlwr6VrsViSDV7fJY,green day,28972778,77,14736638,"modern rock, permanent wave, punk, rock",1994,2024,20,15,Rock Party,"6L89mwZXSOwYl76YXfX13s, 6nTiIhLmQ3FWhvrGafw2zj, 5kr3j5Clb9rjEposoMyLVt, 6L89mwZXSOwYl76YXfX13s, 6nTiIhLmQ3FWhvrGafw2zj, 5kr3j5Clb9rjEposoMyLVt"
25/04/2024,7p552gLGzaDKXB5sETgTEP,dj wegun,39721,28,14256,k-rap,2006,2024,15,2,KrOWN,"7zrFf4bEHTlmQFbLtvkNsh, 6elDiM0qVAMqtYa7J4dWNh, 7zrFf4bEHTlmQFbLtvkNsh, 6elDiM0qVAMqtYa7J4dWNh"
25/04/2024,7rqRuB0wgUaStDN73PlV4U,mansun,90347,31,68017,britpop,1997,2020,9,1,Throwback Thursday,"0Q4fqnPKrbOT6HYDhlvbNw, 0Q4fqnPKrbOT6HYDhlvbNw"
25/04/2024,7sMcWECQxLm7EoKdRlSCAn,the bones of j.r. jones,776741,48,77922,"modern blues rock, new americana",2012,2024,20,6,Blues & Roots Rock,"5yw4C8rft1mCGdTlsrCY4X, 5yw4C8rft1mCGdTlsrCY4X"
25/04/2024,7sZ5ipSoboWdqXkdj6AXHo,onew,198668,42,437372,k-pop,2016,2023,19,2,v o K a l,"5jQRsJZzu8jicHgC3wgiY5, 5jQRsJZzu8jicHgC3wgiY5"
25/04/2024,7t9GBnoezuCQxIIoMaE8KO,nochang,22244,27,13063,"k-rap, korean trap",2010,2022,14,1,KrOWN,"1gfm1c48UetQVzH6jaHWnl, 4qhUSmpm9aevBgRcYn12PC, 1gfm1c48UetQVzH6jaHWnl, 4qhUSmpm9aevBgRcYn12PC"
25/04/2024,7tYjk2vuV96DmlpEHLlw05,kel,1444190,51,7785, dance ,2021,2024,17,1,Main Stage,"4pBuhoBxgwBpkkOhfT6p6N, 4pBuhoBxgwBpkkOhfT6p6N"
25/04/2024,7vk5e3vY1uw9plTHJAMwjN,alan walker,28905742,77,38397397,electro house,2018,2024,20,1,Main Stage,"1P7hMSbpJOQy58eC78qx7s, 1P7hMSbpJOQy58eC78qx7s"
25/04/2024,7xaXPnSn6yifWRDZmDoKPw,bhm pezzy,99786,37,9763, rap ,2020,2024,20,1,Fresh Finds Hip-Hop,"0w0EXHl3oMmHuJphcxjns8, 6hmlCu7SfKUjHVP1BxcqoJ, 0w0EXHl3oMmHuJphcxjns8, 6hmlCu7SfKUjHVP1BxcqoJ"
26/04/2024,1LCsAfmP4l13EYtzDaLMAg,kassi ashton,510446,42,27720,country pop,2018,2024,15,1,Country Rocks,"0kUhkfPFkj5WNkGOKjoQxb, 55Y4hbXnw8DZDGxwVFr6Xp, 4SrGX1rwNtpiTx5BLQpggt, 0kUhkfPFkj5WNkGOKjoQxb, 55Y4hbXnw8DZDGxwVFr6Xp, 4SrGX1rwNtpiTx5BLQpggt, 0kUhkfPFkj5WNkGOKjoQxb, 55Y4hbXnw8DZDGxwVFr6Xp, 4SrGX1rwNtpiTx5BLQpggt"
26/04/2024,5DzPI26WZHcfgG9K2UTC7K,sora,12529,24,6165,"dubstep, gaming dubstep, riddim dubstep",2020,2024,20,1,Trap Mojito,"5QmqjUaUOsq8c2KUOtgqdL, 5QmqjUaUOsq8c2KUOtgqdL, 5QmqjUaUOsq8c2KUOtgqdL"
26/04/2024,1KaPSJ1xlpywMSGiK1Qftk,young lyxx,108892,31,686,new orleans rap,2016,2024,20,2,Shuffle Syndrome,"4ati0obORrjjYFtYWqKTQY, 4ati0obORrjjYFtYWqKTQY, 4ati0obORrjjYFtYWqKTQY"
26/04/2024,7nlZWVZ0U8EVad0g71xiZt,sitting duck,532136,42,5323,"lo-fi beats, lo-fi study",2020,2024,20,1,Jazz Vibes,"2mxp3XhXa2sowJs1NOJcLk, 2mxp3XhXa2sowJs1NOJcLk, 2mxp3XhXa2sowJs1NOJcLk"
26/04/2024,3oNxrt290hm3HcMTqPi5L7,damn homies,244052,39,514,lo-fi jazzhop,2022,2024,20,1,Jazz Vibes,"5SH0eiiSCxHr1FZijS7aSP, 1uAsrVZwWejTkJ87otnX7l, 5SH0eiiSCxHr1FZijS7aSP, 1uAsrVZwWejTkJ87otnX7l, 5SH0eiiSCxHr1FZijS7aSP, 1uAsrVZwWejTkJ87otnX7l"
26/04/2024,1hT3SQ8IFTKJ11GQEtVvvc,tea lundgren,31065,23,501,bossa nova cover,2021,2023,2,1,Svensk jazz,"60avwAxyPG8ppHoLt8GQTZ, 60avwAxyPG8ppHoLt8GQTZ, 60avwAxyPG8ppHoLt8GQTZ"
26/04/2024,3xGQQ8pYMw09C0YDkVS4mr,db.boutabag,376398,49,93418,"cali rap, sacramento hip hop",2019,2024,20,1,Westside Story,"1RBUcpKmLrIUUoAzkB8emJ, 1Swp5DpaSk4aMAXdkGKkas, 1RBUcpKmLrIUUoAzkB8emJ, 1Swp5DpaSk4aMAXdkGKkas, 1RBUcpKmLrIUUoAzkB8emJ, 1Swp5DpaSk4aMAXdkGKkas"
26/04/2024,5Cd6yDDRckU2zVyAzAMbLl,amy miyú,98323,30,1478, house ,2020,2024,20,1,Shuffle Syndrome,"0WW8txqecanm76y5Je34nf, 0WW8txqecanm76y5Je34nf, 0WW8txqecanm76y5Je34nf"
26/04/2024,3Zdda3wic9zbMrYwKDcDBV,liam purcell & cane mill road,2735,8,623," country , rock , traditional ",2020,2024,6,1,Indie Bluegrass,"7m8LF6U3aa7jH6f7jULYBU, 7m8LF6U3aa7jH6f7jULYBU, 7m8LF6U3aa7jH6f7jULYBU"
26/04/2024,7n2wHs1TKAczGzO7Dd2rGr,shawn mendes,43395329,79,42455878,"canadian pop, pop, viral pop",2015,2023,20,1,Daily Lift,"0U1W2LZVUX7qTm7dDpqxh6, 0U1W2LZVUX7qTm7dDpqxh6, 0z8hI3OPS8ADPWtoCjjLl6, 0U1W2LZVUX7qTm7dDpqxh6, 0U1W2LZVUX7qTm7dDpqxh6, 0z8hI3OPS8ADPWtoCjjLl6, 0U1W2LZVUX7qTm7dDpqxh6, 0U1W2LZVUX7qTm7dDpqxh6, 0z8hI3OPS8ADPWtoCjjLl6"
26/04/2024,6oBm8HB0yfrIc9IHbxs6in,lykke li,9459503,66,1843809,"electropop, indietronica, neo-synthpop, swedish electropop, swedish indie pop, swedish pop",2008,2024,20,1,Dinner with Friends,"7aQeWViSfRWSEwtJD86Eq0, 0dkvbYmXYEPK7gGMdytmfI, 7aQeWViSfRWSEwtJD86Eq0, 0dkvbYmXYEPK7gGMdytmfI, 7aQeWViSfRWSEwtJD86Eq0, 0dkvbYmXYEPK7gGMdytmfI"
26/04/2024,3bLSAQPeix7Xm2e5Gtn48R,the steeldrivers,2159723,57,362335,"bluegrass, neo-traditional bluegrass, new americana",2008,2023,13,1,Country by the Grace of God,"0MkNMxOegU2NmXqRfnlRvi, 0MkNMxOegU2NmXqRfnlRvi, 0MkNMxOegU2NmXqRfnlRvi"
26/04/2024,1tG7s7S4sq2eFFW0QZyLbm,sheff g,3184947,64,1036981,"brooklyn drill, new york drill, nyc rap",2019,2022,20,1,State of Mind,"4MTulquGklWpFeOaco1Uv5, 4MTulquGklWpFeOaco1Uv5, 4MTulquGklWpFeOaco1Uv5"
26/04/2024,5eKqhPrKad0J9xGAtq3rW7,burns,1400170,50,37811,la pop,2021,2024,20,2,Housewerk,"2qtEMFFGe7hODRfTLjkRLl, 2qtEMFFGe7hODRfTLjkRLl, 2qtEMFFGe7hODRfTLjkRLl"
26/04/2024,6XsOOgLCtnkkOv2uhZXuB0,blasé,109580,39,36117,"k-rap, korean drill",2019,2023,20,1,KrOWN,"2UrBX2cG7ZSnN2SbgspmtK, 2UrBX2cG7ZSnN2SbgspmtK, 2UrBX2cG7ZSnN2SbgspmtK"
26/04/2024,5mIowAJMp7RKNheelruV5z,&me,2239644,57,128683,"deep disco house, melodic house",2017,2024,20,2,Summer House 2024,"200DiJQhDi69nkGXOrrJgn, 70ofkwt6aIb4bPQ51OQMQO, 200DiJQhDi69nkGXOrrJgn, 70ofkwt6aIb4bPQ51OQMQO, 200DiJQhDi69nkGXOrrJgn, 70ofkwt6aIb4bPQ51OQMQO"
26/04/2024,32opPqLCT3sF24Aso7wTXw,natalie hemby,590516,46,17970,country pop,2016,2021,8,1,Dinner with Friends,"5HuaHij4kVpfEVv93MYCeW, 5HuaHij4kVpfEVv93MYCeW, 5HuaHij4kVpfEVv93MYCeW"
26/04/2024,0HrcSCqklP5G1QFHrIiztO,moa lignell,193316,39,71015,swedish pop,2012,2024,15,2,Made in Sweden,"2lEcGcLGEPMYcchlLQFe0z, 2lEcGcLGEPMYcchlLQFe0z, 2lEcGcLGEPMYcchlLQFe0z"
26/04/2024,7cIzAFnvs0ilTGyfFJY8fd,djimboh,143123,36,3344,melodic house,2020,2023,20,4,Deep House Relax,"0aGjzEGpEJgBLb5KoZAS8i, 5QeJCkBNHe6a8T5uusmqIv, 0aGjzEGpEJgBLb5KoZAS8i, 5QeJCkBNHe6a8T5uusmqIv, 0aGjzEGpEJgBLb5KoZAS8i, 5QeJCkBNHe6a8T5uusmqIv"
26/04/2024,3ePCIHipMKD4n8IBXBYWSm,mark sixma,507716,43,42719,"dutch trance, progressive electro house, progressive house, trance, uplifting trance",2016,2024,20,2,Trance Mission,"4UiwWCmcwV0gbY9RqIQEgN, 4UiwWCmcwV0gbY9RqIQEgN, 4UiwWCmcwV0gbY9RqIQEgN"
26/04/2024,2bPjd3e5EW7GfP6shz0Py5,kormak,116385,31,8010,australian house,2018,2024,20,1,New Music Friday Dance,"38u7PnESOyYWRMJw7GWw4t, 38u7PnESOyYWRMJw7GWw4t, 38u7PnESOyYWRMJw7GWw4t"
26/04/2024,3Y3xIwWyq5wnNHPp5gPjOW,kenny loggins,9431594,64,1069819,"album rock, classic rock, heartland rock, mellow gold, new wave pop, singer-songwriter, soft rock, yacht rock",1977,2023,20,1,metropolis,"2ZIHKdsXfOS3cZoGRD2vGL, 2ZIHKdsXfOS3cZoGRD2vGL, 2ZIHKdsXfOS3cZoGRD2vGL"
26/04/2024,6Wg68vsyRjVt7TRJsWNWSP,lathan warlick,422540,44,65813,christian trap,2018,2024,20,1,Wild Country,"28YeYqCPDyhmJ76h5OE139, 384pDNdIcOq4bAQSYthQkb, 28YeYqCPDyhmJ76h5OE139, 384pDNdIcOq4bAQSYthQkb, 28YeYqCPDyhmJ76h5OE139, 384pDNdIcOq4bAQSYthQkb"
26/04/2024,3IhWQSrLj8EJjdvjFTpCyo,vince gill,2342189,57,580082,"classic oklahoma country, country, country road",1995,2023,20,20,Country by the Grace of God,"7Gc6AtqoehihaLJAKDR1s6, 4GVVc4W9u4ZXemCmru5orO, 2ghjBzkF9XwqBt9nw1GjlO, 1yerpD0kYWDGojzzTY1bCY, 34sj5y5j85TPf4Q46QAJUD, 0O7Hlfi7hBVZ0WSvIE1SRI, 7Gc6AtqoehihaLJAKDR1s6, 4GVVc4W9u4ZXemCmru5orO, 2ghjBzkF9XwqBt9nw1GjlO, 1yerpD0kYWDGojzzTY1bCY, 34sj5y5j85TPf4Q46QAJUD, 0O7Hlfi7hBVZ0WSvIE1SRI, 7Gc6AtqoehihaLJAKDR1s6, 4GVVc4W9u4ZXemCmru5orO, 2ghjBzkF9XwqBt9nw1GjlO, 1yerpD0kYWDGojzzTY1bCY, 34sj5y5j85TPf4Q46QAJUD, 0O7Hlfi7hBVZ0WSvIE1SRI"
26/04/2024,7IEyUxk8jyEVz9Zm9H8bfg,new years day,328499,43,275369,"candy pop, pixie, pop emo",2007,2024,17,6,Hard Rock,"6DTbne2r9AyM2rNFTEUZvF, 6DTbne2r9AyM2rNFTEUZvF, 6DTbne2r9AyM2rNFTEUZvF"
26/04/2024,3uL9a8QRwQ6J8Sc7NYK7oJ,dj poolboi,282225,40,48228, house ,2019,2024,20,1,Deep House Relax,"7tdviypkABEstu9z7gSB27, 7tdviypkABEstu9z7gSB27, 7tdviypkABEstu9z7gSB27"
26/04/2024,7o6cOczXTB8ioTAAJTbESf,jinjer,768081,50,642512,slayer,2012,2024,20,1,Kickass Metal,"0MVhJOLU3VhNRzWLwTtA26, 0MVhJOLU3VhNRzWLwTtA26, 0MVhJOLU3VhNRzWLwTtA26"
26/04/2024,06bDwgCHeMAwhgI8il4Y5k,set it off,3174366,63,939487,"electropowerpop, otacore, pixie, pov: indie",2011,2024,20,3,VOLUME,"5t3X72EbaFti38zPMlqeTC, 5t3X72EbaFti38zPMlqeTC, 5t3X72EbaFti38zPMlqeTC, 5t3X72EbaFti38zPMlqeTC, 5t3X72EbaFti38zPMlqeTC, 5t3X72EbaFti38zPMlqeTC"
26/04/2024,2dIpuJtQApGRmGeUobllYq,ky william,41103,21,3719,tech house,2021,2024,20,3,Tech House Operator,"590V8HItaRPeH72ufufWcd, 590V8HItaRPeH72ufufWcd, 590V8HItaRPeH72ufufWcd, 590V8HItaRPeH72ufufWcd, 590V8HItaRPeH72ufufWcd, 590V8HItaRPeH72ufufWcd"
26/04/2024,6oLsu8ooAijUGwF0Ed4fob,oscar ahlgren,50111,26,1837,swedish pop rap,2020,2024,20,5,Made in Sweden,"4e394atn8SYK4bOrRbEfuJ, 4e394atn8SYK4bOrRbEfuJ, 4e394atn8SYK4bOrRbEfuJ"
